vidId,vidTitle,vidUrl,viewCount,likeCount,chanName,chanUrl,subsCount,vidCount,category;;;;;
mfsX5UOCGkI,Denmark Beyond Copenhagen,https://www.youtube.com/watch?v=mfsX5UOCGkI,2294618,17206,Rick Steves' Europe,https://www.youtube.com/channel/UCchgIh8Tc4sTmBfnMQ5pDdg,1690000,1928,19;;;;;
UF4jVfU4PkA,25 Must-Try Dishes In Japan | The Ultimate List,https://www.youtube.com/watch?v=UF4jVfU4PkA,2451949,34392,Insider Food,https://www.youtube.com/channel/UCwiTOchWeKjrJZw7S1H__1g,4630000,1627,19;;;;;
XSSjZ5_Pi04,The Lost City of Troy | Full Documentary | TRACKS,https://www.youtube.com/watch?v=XSSjZ5_Pi04,261903,2432,TRACKS - Travel Documentaries,https://www.youtube.com/channel/UC6n_HeL8xgWIQsKsWs4KO4w,573000,659,19;;;;;
1cfkXa8XflI,Rambut Anda Rusak Karena Asal di Smooting ?! Ini solusinya!!,https://www.youtube.com/watch?v=1cfkXa8XflI,9583346,379872,Captain Barbershop ID,https://www.youtube.com/channel/UCHAzgMBwMjTpIxH6YV51tGA,349000,380,19;;;;;
9HF7Rplbtf4,How Traditional Pastrami Is Made In New York City | Regional Eats,https://www.youtube.com/watch?v=9HF7Rplbtf4,545108,7950,Insider Food,https://www.youtube.com/channel/UCwiTOchWeKjrJZw7S1H__1g,4630000,1627,19;;;;;
OKrZ8vkfOs0,Assisi and Italian Country Charm,https://www.youtube.com/watch?v=OKrZ8vkfOs0,2171594,21180,Rick Steves' Europe,https://www.youtube.com/channel/UCchgIh8Tc4sTmBfnMQ5pDdg,1690000,1928,19;;;;;
e1cdjAtgR1I,BEST FEELING IN POKER? 😮‍💨 Malec vs Reichenstein #Shorts #SebastianMalec,https://www.youtube.com/watch?v=e1cdjAtgR1I,2113297,45411,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,1610000,3786,20;;;;;
Cg2epR8bZaQ,BATTLE of PAIRS 😲 #Shorts #FatimaMoreiradeMelo,https://www.youtube.com/watch?v=Cg2epR8bZaQ,14730671,300622,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,1610000,3786,20;;;;;
zOEEzf88iG4,CRAZY quads on the flop 😱#Shorts #DeathByQuads,https://www.youtube.com/watch?v=zOEEzf88iG4,11011243,202110,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,1610000,3786,20;;;;;
1mxlvCwCWGw,HUGE BLUFF WITH 6 HIGH 🤯 #Shorts,https://www.youtube.com/watch?v=1mxlvCwCWGw,3123659,54323,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,1610000,3786,20;;;;;
1VTfZCfGqIk,The Power Of The RAIL at the FINAL TABLE 💪 #Shorts,https://www.youtube.com/watch?v=1VTfZCfGqIk,1189882,22770,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,1610000,3786,20;;;;;
"8PqeBWTYTNk,""Orion Datang, Hati-hati Darahmu Terhisap! | Garena Free Fire"",https://www.youtube.com/watch?v=8PqeBWTYTNk,5075000,1959,Garena Free Fire Indonesia,https://www.youtube.com/channel/UCM3SMB1jINy_NxH1O01z5gA,5100000,1812,20";;;;;
VgNGlwqMakY,Temukan Semuanya di Bliblihome!,https://www.youtube.com/watch?v=VgNGlwqMakY,8857704,180,Blibli.com,https://www.youtube.com/channel/UChIvLoVaqW6LUwj6Z8wuyCA,957000,1815,20;;;;;
5Xb4JlLGwLw,ACES VS KINGS 😬 #Shorts,https://www.youtube.com/watch?v=5Xb4JlLGwLw,657348,14243,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,1610000,3786,20;;;;;
lLrDqyBlkog,Aces CRUELLY cracked 😳  #Shorts #CrackedAces,https://www.youtube.com/watch?v=lLrDqyBlkog,8335517,107606,PokerStars,https://www.youtube.com/channel/UCGWkDcYbDKP9r--ym28YwAQ,1610000,3786,20;;;;;
NcZEyv3sdBM,Animal Crossing: New Horizons - Exploring September - Nintendo Switch,https://www.youtube.com/watch?v=NcZEyv3sdBM,650979,25040,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
RypfCk81Wjs,Can You Drain the Nether in Minecraft?,https://www.youtube.com/watch?v=RypfCk81Wjs,10803116,708683,Skip the Tutorial,https://www.youtube.com/channel/UC3xZYc4SZUGfRERIvDRGqDQ,7280000,325,20;;;;;
pOFVMW4eV80,Hay Day Kitchen: Honey Apple Cake! 🍯🍏🍰,https://www.youtube.com/watch?v=pOFVMW4eV80,246958,5647,Hay Day,https://www.youtube.com/channel/UCBrMq7wkdPWb3PxR-GUR61A,1800000,151,20;;;;;
GXs_pI4Tcmk,Inside the Worst Video Game Ever,https://www.youtube.com/watch?v=GXs_pI4Tcmk,3906842,58565,Great Big Story,https://www.youtube.com/channel/UCajXeitgFL-rb5-gXI-aG8Q,6170000,2833,20;;;;;
duNZL08b7tE,How to Buy a House in Zelda: Breath of the Wild,https://www.youtube.com/watch?v=duNZL08b7tE,1014753,17471,GameSpot,https://www.youtube.com/channel/UCbu2SsF-Or3Rsn3NxqODImw,5270000,38189,20;;;;;
zQciMy_Pr0Q,The EVE Online Experience - Play For Free (Trailer),https://www.youtube.com/watch?v=zQciMy_Pr0Q,23199176,4603,EVE Online,https://www.youtube.com/channel/UCwF3VyalTHzL0L-GDlwtbRw,125000,1214,20;;;;;
TQ3j68bCr3c,New Hero | Yve Cinematic Trailer | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=TQ3j68bCr3c,2389278,35169,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;;;
"bwTx6nfHOcA,""Hello, Friends | MLBB X Sanrio Characters Skins | Mobile Legends: Bang Bang"",https://www.youtube.com/watch?v=bwTx6nfHOcA,6614739,76452,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20";;;;;
UN4uCrqNGg0,How to Cast the Quest 2 to your TV or Phone | Meta Quest 2,https://www.youtube.com/watch?v=UN4uCrqNGg0,1098653,9182,Meta Quest ,https://www.youtube.com/channel/UC766vkQw0Mz3VtXX5XvXxGQ,508000,1730,20;;;;;
TcKubrtlLMg,Sea of Thieves Season Six: Official Content Update Video,https://www.youtube.com/watch?v=TcKubrtlLMg,338308,12781,Sea of Thieves,https://www.youtube.com/channel/UCtt2JqBTG-KoBae4F0Ay2tg,570000,586,20;;;;;
BvpiRKasDKY,Assassin&#39;s Creed Valhalla: Upcoming Content Recap | #UbiForward | Ubisoft [NA],https://www.youtube.com/watch?v=BvpiRKasDKY,76262,1894,Ubisoft North America,https://www.youtube.com/channel/UCBMvc6jvuTxH6TNo9ThpYjg,2120000,3841,20;;;;
W8Z2QSjuteo,Asphalt 9 - Raging Bull Season Trailer,https://www.youtube.com/watch?v=W8Z2QSjuteo,732947,5729,Asphalt,https://www.youtube.com/channel/UCphl7N613vv9pgds_LdvpGg,1250000,627,20;;;;;
iyyC4C0ywCM,Get Designing! Animal Crossing: New Horizons - Happy Home Paradise - Nintendo Switch,https://www.youtube.com/watch?v=iyyC4C0ywCM,125719,4155,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
u9TY741PSh8,Animal Crossing: New Horizons - Island Life is Calling! - Nintendo Switch,https://www.youtube.com/watch?v=u9TY741PSh8,2135263,37298,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
uMBaG-vePBo,Minecraft: When DREAM Misses the Bus... 😳,https://www.youtube.com/watch?v=uMBaG-vePBo,30094281,1461546,GEVids,https://www.youtube.com/channel/UCapgXl5RTXwm9d5DO21jh3Q,5460000,277,20;;;;;
M5VfDtqNMTQ,The Sims 4 Snowy Escape: Official Gameplay Trailer,https://www.youtube.com/watch?v=M5VfDtqNMTQ,1669802,73283,The Sims,https://www.youtube.com/channel/UCFXKLSrT-4-Mf5TRqv40rgw,1790000,402,20;;;;;
kzetSPW_CWA,What&#39;s On the Top of That Mountain?,https://www.youtube.com/watch?v=kzetSPW_CWA,6658922,55549,Clash of Clans,https://www.youtube.com/channel/UCD1Em4q90ZUK2R5HKesszJg,19600000,656,20;;;;
B8g2-ZtbjXk,Nintendo Switch - HOME Menu,https://www.youtube.com/watch?v=B8g2-ZtbjXk,6827333,57449,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
WniaKJzCNRI,Welcome to Nintendo Switch!,https://www.youtube.com/watch?v=WniaKJzCNRI,1312247,22741,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
ueoR10YJYV0,How to Set Up Your Playstation VR,https://www.youtube.com/watch?v=ueoR10YJYV0,1717183,19964,IGN,https://www.youtube.com/channel/UCKy1dAqELo0zrOtPkf0eTMw,17400000,154819,20;;;;;
gnRy-waJBjA,CHORUS Announce Trailer [Official],https://www.youtube.com/watch?v=gnRy-waJBjA,388535,4514,Xbox,https://www.youtube.com/channel/UCjBp_7RuDBUYbd1LegWEJ8g,5120000,11794,20;;;;;
Rc6lc64oTKY,WE BELIEVE | &quot;The Aspirants&quot; Skins Cinematic Trailer | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=Rc6lc64oTKY,22042591,217247,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;
"IyEBRZsLZc8,""1,000 Tanks Vs Titan Enderman!"",https://www.youtube.com/watch?v=IyEBRZsLZc8,63217954,1168653,MrBeast Gaming,https://www.youtube.com/channel/UCIPPMRA040LQr5QPyJEbmXA,32500000,139,20";;;;;
5iyadx4ZyBU,Legends of Two Worlds | MLBB x TRANSFORMERS Cinematic Trailer | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=5iyadx4ZyBU,17554160,353257,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;;;
p68PbcgHoUc,The Needle: A Puppet Show | Melissa Cinematic Trailer | Forsaken Light | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=p68PbcgHoUc,7115210,77273,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;;;
DDY6KjQCMoQ,Welcome to CLAN CAPITAL! Clash of Clans New Update!,https://www.youtube.com/watch?v=DDY6KjQCMoQ,99402910,216518,Clash of Clans,https://www.youtube.com/channel/UCD1Em4q90ZUK2R5HKesszJg,19600000,656,20;;;;;
O_Udh58C2dM,&quot;Song of Innocence&quot;: Inazuma Chapter OST Album 2 - Through the Mists Theme MV | Genshin Impact,https://www.youtube.com/watch?v=O_Udh58C2dM,1324581,78273,Genshin Impact,https://www.youtube.com/channel/UCiS882YPwZt1NfaM0gR0D9Q,6670000,470,20;;;
bwHYobAjB1U,Skins Debut | MLBB X Sanrio Characters Skins | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=bwHYobAjB1U,6758818,88396,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;;;
eCY5J_ztzog,Would you WIN your match under this pressure? @CarringtonOfficial,https://www.youtube.com/watch?v=eCY5J_ztzog,40141121,1221222,RowdyRogan,https://www.youtube.com/channel/UCb2RKz_lzlm_WPCMJ8T8KUA,1340000,654,20;;;;;
b1vF42QfmTk,M.2 SSD Installation for PS5 Console,https://www.youtube.com/watch?v=b1vF42QfmTk,1502699,21742,PlayStation Support,https://www.youtube.com/channel/UCa7HijNFKY2aXkIBAGIQ-yg,222000,73,20;;;;;
SqSMxb9txSw,Nintendo Switch Sports - Launch Trailer - Nintendo Switch,https://www.youtube.com/watch?v=SqSMxb9txSw,641090,9205,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
_Z5zxK3Ha2E,Rainbow Six Siege: Macie Jay Commendation | Behind the Siege | Ubisoft [NA],https://www.youtube.com/watch?v=_Z5zxK3Ha2E,190222,10533,Ubisoft North America,https://www.youtube.com/channel/UCBMvc6jvuTxH6TNo9ThpYjg,2120000,3841,20;;;;;
cgDAV7_zrtc,The Host: A Tug of War | Forsaken Light | Cinematic Trailer | New Hero | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=cgDAV7_zrtc,7593248,98970,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;;;
0oTBOQ5rp58,Kirby and the Forgotten Land - Overview Trailer + Demo Available Now - Nintendo Switch,https://www.youtube.com/watch?v=0oTBOQ5rp58,810599,18342,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
KpUUvMrYPe0,Symphony of Light | Sentinels of Light Theme (SEA Version) - League of Legends: Wild Rift,https://www.youtube.com/watch?v=KpUUvMrYPe0,205309,14134,League of Legends: Wild Rift,https://www.youtube.com/channel/UCd0ZomI5mPkrV735wul5kiw,993000,247,20;;;;;
S0EE-Nq7HZM,EXCLUSIVE PREVIEW: My Talking Tom Friends (NEW GAME),https://www.youtube.com/watch?v=S0EE-Nq7HZM,13467808,32793,Talking Tom,https://www.youtube.com/channel/UCm3hAp1m1xlAz0ve_EKAo4g,29900000,510,20;;;;;
rxaeTKydWg4,Lethal Nexus: Impact | Cinematic Trailer | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=rxaeTKydWg4,15104143,214362,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;;;
8TxU4d_0GFA,Wild Cards | MLBB x TRANSFORMERS Cinematic Trailer | Mobile Legends: Bang Bang,https://www.youtube.com/watch?v=8TxU4d_0GFA,3056498,28394,Mobile Legends: Bang Bang,https://www.youtube.com/channel/UCqmld-BIYME2i_ooRTo1EOg,15300000,1294,20;;;;;
V8cmLeFQBT0,PS5 - Transferring Data From Your PS4 Console,https://www.youtube.com/watch?v=V8cmLeFQBT0,4314267,183734,PlayStation Support,https://www.youtube.com/channel/UCa7HijNFKY2aXkIBAGIQ-yg,222000,73,20;;;;;
pELeMZ3i2f4,Hypixel Skyblock - Trading from NOTHING to a Hyperion [2],https://www.youtube.com/watch?v=pELeMZ3i2f4,1624793,38685,Nullzee,https://www.youtube.com/channel/UCvltzrCoxXIlmqG2VUvV1WA,186000,37,20;;;;;
5R-EuaUbPvc,Mario Golf: Super Rush - Overview Trailer - Nintendo Switch,https://www.youtube.com/watch?v=5R-EuaUbPvc,1679546,40868,Nintendo of America,https://www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,9020000,5570,20;;;;;
5dN3vh06RxA,KENAPA DEDDY CORBUZIER LEBIH SAYANG NADA DARIPADA AZKA?!!#shorts #azkacorbuzier #deddycorbuzier,https://www.youtube.com/watch?v=5dN3vh06RxA,4474945,210041,Azka Corbuzier,https://www.youtube.com/channel/UC3rSkhwdqyIbX6bXno7UK9Q,1250000,401,22;;;;;
eviTy71jcWI,Kids Try Snacks from Indonesia | Kids Try | HiHo Kids,https://www.youtube.com/watch?v=eviTy71jcWI,53698129,87069,HiHo Kids,https://www.youtube.com/channel/UCqa2MPu8bLY1PwVFUpSyVhQ,5260000,978,22;;;;;
XkQT2Kmu7yI,Wardah Exclusive New Edition,https://www.youtube.com/watch?v=XkQT2Kmu7yI,5952287,31,WardahBeauty,https://www.youtube.com/channel/UCG-dvInQRUkiZdr_50jp9jw,293000,795,22;;;;;
4ovS50QCBA8,Bagusan mananihh?,https://www.youtube.com/watch?v=4ovS50QCBA8,344561,13012,Christie Basil,https://www.youtube.com/channel/UCcgoIwBuvjt8_4azCV4NSkQ,479000,318,22;;;;;
vC_VY68S_kg,L’OREAL PARIS GLYCOLIC BRIGHT GLOWING DUO (TONER + SERUM) 4X KEKUATAN MENCERAHKAN*,https://www.youtube.com/watch?v=vC_VY68S_kg,21644521,51,L'Oréal Paris Indonesia,https://www.youtube.com/channel/UCkWwW6alB0DURnZOl5RxSJw,88700,166,22;;;;;
PsHYCpUJ9gw,Kejar apa aja ada diskonnya!,https://www.youtube.com/watch?v=PsHYCpUJ9gw,19121667,Not available,Grab Indonesia,https://www.youtube.com/channel/UCGW3n9AJpF31TS9hqC7FXdw,496000,660,22;;;;;
8aFY8mPvEAU,Kunci dari Ide-Ide Cemerlang?! Maudy Ayunda&#39;s Booklist,https://www.youtube.com/watch?v=8aFY8mPvEAU,425421,30669,Maudy Ayunda,https://www.youtube.com/channel/UCEHjExuQgRMCFYXpBtcEO2Q,607000,53,22;;;;
GcJ238OMrNY,Wardah #BeautyMovesYou - Bergerak Membawa Manfaat,https://www.youtube.com/watch?v=GcJ238OMrNY,55660386,59,WardahBeauty,https://www.youtube.com/channel/UCG-dvInQRUkiZdr_50jp9jw,293000,795,22;;;;;
DOFGUPGue7M,Wardah UV Shield - Shield Up the Game! #1 Sunscreen di Indonesia,https://www.youtube.com/watch?v=DOFGUPGue7M,22492543,160,WardahBeauty,https://www.youtube.com/channel/UCG-dvInQRUkiZdr_50jp9jw,293000,795,22;;;;;
RbD1mqa-eEg,Cuma Lion Parcel yang PASTI. Paket Telat Sehari Ongkir Diganti,https://www.youtube.com/watch?v=RbD1mqa-eEg,73644857,55,Lion Parcel,https://www.youtube.com/channel/UCFpSdUfuyHJPsiIE99mCnyg,9390,271,22;;;;;
FRh7LvlQTuA,Suara Kayu - Kaktus (Official Lyric Video),https://www.youtube.com/watch?v=FRh7LvlQTuA,3173849,49687,Suara Kayu Official,https://www.youtube.com/channel/UC9Pj95_teh76aFkE909z9lA,104000,51,22;;;;;
"h7Xzi-j5UGI,""Kegagalan Bayar Utang AS, Picu Bencana Ekonomi &amp";" Keuangan"",https://www.youtube.com/watch?v=h7Xzi-j5UGI,353448,3120,CNBC Indonesia,https://www.youtube.com/channel/UCGN9JsnkvK05v2lnTI_-uGA,2250000,46125,22";;;;
I1k-WzNBgm4,It&#39;s not a film. It&#39;s who we are.,https://www.youtube.com/watch?v=I1k-WzNBgm4,284674,96,ofi,https://www.youtube.com/channel/UCqZN6tqXY_mEMUwhzjB0jHw,359,45,22;;;
Ty6IJnxXmEM,Rating Indonesia&#39;s National Dish (Nasi Goreng),https://www.youtube.com/watch?v=Ty6IJnxXmEM,21388203,1499950,KWOOWK,https://www.youtube.com/channel/UC3vQEjRhwgH2HAOBKwLjxNA,3110000,202,22;;;;
JMEU-MDpOjY,Request design baru?,https://www.youtube.com/watch?v=JMEU-MDpOjY,4525200,277208,Sonia Basil,https://www.youtube.com/channel/UCbBIjBvxcRp4qVJLcrmgrFQ,953000,206,22;;;;;
44oJXvkUXcU,Lindungi Kulit Dari Sinar UV Dengan L&#39;Oreal Paris UV Defender Matte &amp; Fresh,https://www.youtube.com/watch?v=44oJXvkUXcU,22217060,11,L'Oréal Paris Indonesia,https://www.youtube.com/channel/UCkWwW6alB0DURnZOl5RxSJw,88700,166,22;;;
ynOtYmpZxak,BABYMONSTER - &#39;DREAM&#39; (PRE-DEBUT SONG),https://www.youtube.com/watch?v=ynOtYmpZxak,31862859,1271996,BABYMONSTER,https://www.youtube.com/channel/UCqwUnggBBct-AY2lAdI88jQ,2660000,42,22;;;
LjUekM18-l4,Lebih berat dari beban hidup 😳 #SambilanCuan,https://www.youtube.com/watch?v=LjUekM18-l4,3414097,241356,Sonia Basil,https://www.youtube.com/channel/UCbBIjBvxcRp4qVJLcrmgrFQ,953000,206,22;;;;;
NLTqvTAc7qs,Wardah Shampoo - The Real Hijab Expert,https://www.youtube.com/watch?v=NLTqvTAc7qs,19976589,54,WardahBeauty,https://www.youtube.com/channel/UCG-dvInQRUkiZdr_50jp9jw,293000,795,22;;;;;
4pCkaTGOgC0,PLEASE WELCOME! JEROME POLIN BRAND AMBASSADOR SANTUY PIATTOS!,https://www.youtube.com/watch?v=4pCkaTGOgC0,24045180,1418,Piattos Bikin Rame,https://www.youtube.com/channel/UCZzPKGxzQrwA390P1ikn-ig,1930,47,22;;;;;
ddkZrPtNYhY,Coldplay - Paradise (Lyrics),https://www.youtube.com/watch?v=ddkZrPtNYhY,173911,Not available,T&C juice,https://www.youtube.com/channel/UCf_svE7cKDqBhOouF2APlNw,470,59,22;;;;;
FzVR_fymZw4,BLACKPINK - &#39;STAY&#39; M/V,https://www.youtube.com/watch?v=FzVR_fymZw4,343267705,6037776,BLACKPINK,https://www.youtube.com/channel/UCOmHUn--16B90oW2L6FRR3A,88400000,519,22;;;
NrJLDF60BH0,Salt grilled sweetfish #food #shorts,https://www.youtube.com/watch?v=NrJLDF60BH0,936662,58506,kenty_cook,https://www.youtube.com/channel/UCb58mfa8JEkT7Oak1EG0SLw,319000,395,22;;;;;
wC6NiZsPtCU,芋荷花——生时麻口，熟时软糯的夏末粉红【滇西小哥】,https://www.youtube.com/watch?v=wC6NiZsPtCU,9458540,131748,滇西小哥 Dianxi Xiaoge,https://www.youtube.com/channel/UCQG_fzADCunBTV1KwjkfAQQ,10000000,323,22;;;;;
mDhWBwbTgTE,The ONLY gravity vortex in North Carolina 👀😱,https://www.youtube.com/watch?v=mDhWBwbTgTE,1853580,107650,Magnolia Megan,https://www.youtube.com/channel/UC4IWtnzNMH1tMGjF6qQTItQ,2390,189,22;;;;;
Amq-qlqbjYA,BLACKPINK - &#39;마지막처럼 (AS IF IT&#39;S YOUR LAST)&#39; M/V,https://www.youtube.com/watch?v=Amq-qlqbjYA,1281803338,12960658,BLACKPINK,https://www.youtube.com/channel/UCOmHUn--16B90oW2L6FRR3A,88400000,519,22;;
ZTz1XzWJ7lw,羊奶果——想到名字就酸到流口水的水果【滇西小哥】,https://www.youtube.com/watch?v=ZTz1XzWJ7lw,16939778,143879,滇西小哥 Dianxi Xiaoge,https://www.youtube.com/channel/UCQG_fzADCunBTV1KwjkfAQQ,10000000,323,22;;;;;
bkryb3l9Q4o,Get Ready To Flip This Krabby Patty! 😋 #shorts #spongebob #squidward #krabbypatty,https://www.youtube.com/watch?v=bkryb3l9Q4o,12645627,866436,cookingWITHfred,https://www.youtube.com/channel/UCJFGFsECyWh0iHRVW2QQSkA,888000,130,22;;;;;
-cVSSqdwHVc,DADI SIJI - MIQBAL GA ft SISKA AMANDA (OFFICIAL LYRIC VIDEO),https://www.youtube.com/watch?v=-cVSSqdwHVc,6313677,65953,Miqbal GA,https://www.youtube.com/channel/UC3IDszw1gtQWLY-JGrNStNQ,124000,26,22;;;;;
KVM9tzy2x8g,NEW! Wardah EyeXpert Series,https://www.youtube.com/watch?v=KVM9tzy2x8g,8685587,57,WardahBeauty,https://www.youtube.com/channel/UCG-dvInQRUkiZdr_50jp9jw,293000,795,22;;;;;
L4qOSN-TWIc,VIRAL DI TIKTOK! L&#39;OREAL PARIS INFALLIBLE 32H MATTE COVER FOUNDATION,https://www.youtube.com/watch?v=L4qOSN-TWIc,12772089,20,L'Oréal Paris Indonesia,https://www.youtube.com/channel/UCkWwW6alB0DURnZOl5RxSJw,88700,166,22;;;;
mmPfYeZ_0W8,Rahasia orang sukses bangun jam 5 pagi?! Maudy Ayunda&#39;s Booklist,https://www.youtube.com/watch?v=mmPfYeZ_0W8,2547661,172559,Maudy Ayunda,https://www.youtube.com/channel/UCEHjExuQgRMCFYXpBtcEO2Q,607000,53,22;;;;
ycilbV_BmqU,NGERI! SEKELAS MEGAWATI DICUEKKIN‼️#megawati #sedekah #beritaviral,https://www.youtube.com/watch?v=ycilbV_BmqU,3667576,56881,Anta Motiva,https://www.youtube.com/channel/UCQrBYnXYvofoBgBHuAzMDvg,290000,264,22;;;;;
IpoOl5Zk2SQ,3 Jam Terunik,https://www.youtube.com/watch?v=IpoOl5Zk2SQ,314238,25182,Kevindikmanto2,https://www.youtube.com/channel/UC6PNhTGGMHy4Kt5Qq3ARgrQ,828000,876,22;;;;;
"Hj0LNnEPJbk,""Kuchen ist so lecker, dass ich es fast jeden Tag koche! Jeder sucht nach diesem Rezept!"",https://www.youtube.com/watch?v=Hj0LNnEPJbk,1412399,40168,Immer Appetitlich,https://www.youtube.com/channel/UCMtfMs6e5k9X-gFIWbR4uEg,1270000,543,22";;;;;
ARKUJcf8Ij8,Ealah udah seneng2 loh padahal awalnya 🥲🥲🥲 Emang mood bocil diluar perkiraan BMKG yak 😂,https://www.youtube.com/watch?v=ARKUJcf8Ij8,9215861,397782,Michaelrendyw,https://www.youtube.com/channel/UCD-K-ic2s_p2eEvahs5_8CA,2250000,578,22;;;;;
zqx-ARiZugQ,BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.11-3,https://www.youtube.com/watch?v=zqx-ARiZugQ,3229801,105005,BLACKPINK,https://www.youtube.com/channel/UCOmHUn--16B90oW2L6FRR3A,88400000,519,22;;;;;
RCMW0pnlR88,COBAIN GLITTER TER SILAU SEJAGAT SOSMED !,https://www.youtube.com/watch?v=RCMW0pnlR88,861650,63108,SunnydahyeIn,https://www.youtube.com/channel/UCO5p-c9u1-fi3E6EeRQKJig,5370000,1441,22;;;;;
i9jlbWVVCoE,야 야 싸울 거면 여기서 제대로 싸워💥❗️ | 🍽드슐랭 미식회🍷 #1 | D’chelin Gourmet Party,https://www.youtube.com/watch?v=i9jlbWVVCoE,3881480,320415,NCT DREAM,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw,6010000,549,22;;;;;
7tADAaWKrDs,NEW! Wardah EyeXpert Matic Brow Definer,https://www.youtube.com/watch?v=7tADAaWKrDs,7254254,76,WardahBeauty,https://www.youtube.com/channel/UCG-dvInQRUkiZdr_50jp9jw,293000,795,22;;;;;
cI2Pvzi676o,Wardah Perfect Bright Micellar Water!,https://www.youtube.com/watch?v=cI2Pvzi676o,14320764,43,WardahBeauty,https://www.youtube.com/channel/UCG-dvInQRUkiZdr_50jp9jw,293000,795,22;;;;;
73RgK2bWCqA,菌子——云南人的“本命菜”【滇西小哥】,https://www.youtube.com/watch?v=73RgK2bWCqA,14249391,222775,滇西小哥 Dianxi Xiaoge,https://www.youtube.com/channel/UCQG_fzADCunBTV1KwjkfAQQ,10000000,323,22;;;;;
ttb-UtdzIXo,Gold ring making process💥💍#shorts #viral #gold #viralshorts #golden #ring #goldring #weddingring,https://www.youtube.com/watch?v=ttb-UtdzIXo,72736855,2983667,Ind Gold jewelry,https://www.youtube.com/channel/UCa9m1TIXvx5wnFEMvH_gMlQ,304000,96,22;;;;;
1fH3Fi3Hv-E,BARU! Revitalift Crystal Gel Cream Untuk Pori Tersamarkan dan Kulit Bebas Kilap Hingga 8 Jam,https://www.youtube.com/watch?v=1fH3Fi3Hv-E,13226900,137,L'Oréal Paris Indonesia,https://www.youtube.com/channel/UCkWwW6alB0DURnZOl5RxSJw,88700,166,22;;;;;
aq2epFJ4fR4,NCT DREAM &#39;오르골 (Life Is Still Going On)&#39; DREAM-VERSE Bonus Chapter 「Dreaming of The Future」,https://www.youtube.com/watch?v=aq2epFJ4fR4,11696580,939560,NCT DREAM,https://www.youtube.com/channel/UCXURHJRGr4-EB3l87kcbElw,6010000,549,22;;;
8wNRGrmq3yk,趁着弟弟去上学之前，给他准备了一顿甜笋煮鸡【滇西小哥】,https://www.youtube.com/watch?v=8wNRGrmq3yk,24420339,273942,滇西小哥 Dianxi Xiaoge,https://www.youtube.com/channel/UCQG_fzADCunBTV1KwjkfAQQ,10000000,323,22;;;;;
